Application mode,Displaced,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,Curricular units 1st sem (enrolled),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Target
12,0,0,1,0,0,26,5,1,12,5,0,0,1
9,1,0,1,0,0,18,7,7,13.6875,8,8,15.6222222222222,1
12,0,0,1,0,0,58,6,5,12.4,6,5,11.6,3
1,0,0,1,0,0,18,7,7,13.398,8,8,13.5425,3
15,1,0,1,0,0,20,6,5,11.8,6,4,12,2
8,0,0,1,0,0,20,5,0,0,5,0,0,1
2,1,0,1,0,0,29,15,13,11.7692307692307,14,14,11.9285714285714,3
4,0,1,0,0,0,27,6,0,0,5,0,0,1
1,1,0,1,0,1,21,6,6,13.2857142857142,6,6,13,3
1,0,0,1,0,1,20,6,6,11.6666666666666,6,6,11.1666666666666,3
8,0,0,1,0,1,19,6,6,11.5,6,5,12.2,3
1,1,0,1,0,1,22,7,6,13.0816666666666,8,6,13.15,3
9,1,0,1,0,1,19,6,6,12.6666666666666,6,6,13,3
8,1,1,0,0,0,19,6,3,11.3333333333333,6,0,0,1
1,1,0,1,0,0,23,6,5,13.6,6,5,11.6,2
1,1,0,1,0,1,18,6,6,13.1666666666666,6,5,13.2,1
15,0,0,1,0,0,19,6,0,0,6,0,0,1
15,1,0,1,0,0,20,6,5,11.6666666666666,6,5,12.6,3
1,1,0,1,0,1,19,6,6,13.5,6,6,13.4285714285714,3
12,1,1,0,0,1,26,6,0,0,6,0,0,1
1,1,0,1,0,1,18,6,6,13.1666666666666,6,6,14.1428571428571,3
1,1,1,1,0,0,29,5,4,12.5,5,2,12.5,1
15,1,0,0,0,0,20,6,6,13.375,6,6,13,3
1,1,0,1,0,0,19,6,6,13.1666666666666,6,6,12.6666666666666,3
15,1,0,1,0,0,23,6,4,13.4,6,2,13.5,2
14,0,0,1,0,0,25,7,3,13,8,3,11.6666666666666,2
9,1,0,1,0,0,18,8,7,13.1542857142857,8,7,13.1542857142857,3
1,1,0,1,0,1,19,6,6,12.8333333333333,6,6,12.8333333333333,3
8,1,0,1,0,0,18,7,7,12.1428571428571,7,7,13.1428571428571,3
1,1,0,1,0,1,19,7,5,13.34,7,6,12.3857142857142,2
4,0,0,1,0,0,36,10,4,13,9,4,13.75,1
15,0,0,1,1,1,20,6,3,12,6,3,11.6666666666666,2
8,1,0,1,1,0,20,0,0,0,0,0,0,1
1,1,0,1,1,0,18,6,5,11,6,0,0,1
15,0,0,1,1,0,19,6,5,11.5,6,6,11.3333333333333,2
8,1,1,0,1,0,20,9,3,13.3333333333333,6,2,12.5,1
1,1,0,1,1,0,18,7,7,14.5944444444444,8,8,13.472,3
15,1,1,1,1,0,20,6,4,11,6,3,10.6666666666666,1
9,1,1,0,1,0,24,5,0,0,5,0,0,1
8,1,0,1,1,0,19,6,0,0,6,0,0,1
8,1,0,1,1,0,18,5,1,12,5,2,12,1
1,1,0,1,1,0,18,5,5,14,5,5,13.2,3
1,0,0,1,1,0,18,6,6,13.5714285714285,6,5,11.8,3
14,1,0,1,1,0,22,6,0,0,6,0,0,1
1,0,0,1,1,0,19,6,6,14.25,6,6,13.8571428571428,3
12,1,1,0,0,0,32,6,0,0,6,0,0,1
8,1,0,1,0,1,21,6,0,0,6,0,0,1
9,1,0,1,0,1,19,8,7,13.5428571428571,8,7,13.5428571428571,3
14,0,0,1,0,1,39,9,9,13.1111111111111,7,7,11.7142857142857,3
14,1,0,1,0,0,30,9,9,12.6666666666666,7,7,12.1428571428571,3
1,1,0,1,0,0,18,5,4,10.75,5,2,10,1
14,1,0,1,0,0,38,10,4,10.75,10,2,10,1
1,1,0,1,0,0,20,6,6,13.6666666666666,6,6,13.3333333333333,3
12,0,0,1,0,0,55,6,6,13.8333333333333,6,6,12.8333333333333,3
11,0,0,1,0,0,53,18,17,13.1764705882352,18,16,13,1
12,0,0,1,0,0,54,6,4,12.75,6,5,12.6,1
14,1,0,1,0,1,18,7,5,12.86,7,5,12.86,2
12,0,1,0,0,0,44,8,4,12,7,4,12,1
14,1,0,1,0,0,28,11,9,11.6666666666666,11,9,12.5555555555555,3
4,0,0,1,0,0,37,14,14,16.5,11,11,16.9090909090909,3
14,1,0,1,0,0,20,10,9,12.3333333333333,7,7,11.7777777777777,3
1,1,0,1,0,0,18,7,7,12.59125,8,7,12.82,2
1,1,0,1,1,0,19,6,4,11.5,6,3,11,1
8,1,0,1,1,1,23,18,18,11.8947368421052,13,13,12.9230769230769,3
8,0,0,1,1,0,22,6,0,0,6,0,0,1
12,0,0,0,1,0,24,6,0,0,6,0,0,1
15,1,0,1,1,0,22,6,5,13,6,2,11.5,2
12,0,0,1,1,0,26,6,0,0,6,0,0,1
8,1,0,1,1,0,18,6,6,15.1666666666666,6,6,14.8333333333333,3
15,0,0,1,1,0,24,6,4,11.75,6,2,13.5,1
1,1,0,1,1,0,18,5,0,0,5,1,15,2
1,1,0,1,1,0,26,0,0,0,0,0,0,1
12,0,0,1,1,0,27,6,3,11.3333333333333,6,3,14.75,1
15,1,0,1,1,1,20,6,5,12.6,6,5,13.2,3
1,1,0,1,1,0,19,5,0,0,5,1,14,1
1,0,0,1,1,1,18,6,6,15.5,6,4,15.5,1
1,1,0,1,1,0,18,8,7,12.3657142857142,8,7,12.3657142857142,3
8,1,0,1,1,0,19,6,5,13.2,6,5,13.25,2
14,1,0,1,1,0,34,12,7,11.4285714285714,12,7,11.8571428571428,2
1,1,0,1,1,0,19,6,0,0,6,0,0,1
1,0,0,1,1,1,19,6,4,14,6,6,12.3333333333333,3
12,0,0,1,1,0,30,12,3,12,12,5,11.8,1
14,0,0,0,1,0,22,4,0,0,5,3,12,1
8,0,0,0,1,0,19,5,4,10,5,3,11.3333333333333,1
1,0,0,1,1,0,21,5,1,10,5,1,10,1
1,1,0,0,1,0,22,0,0,0,0,0,0,1
1,0,0,1,1,1,19,6,6,11.1666666666666,6,3,11.6666666666666,2
1,0,0,1,1,0,20,6,4,11.75,6,3,11.3333333333333,2
12,1,0,1,1,0,35,6,3,11.75,6,0,0,1
7,1,0,1,1,0,20,5,1,10,5,1,11,1
1,0,0,1,1,0,21,5,3,14,5,5,12.8,3
12,0,1,0,1,0,27,5,0,0,5,0,0,1
14,1,0,0,1,0,26,6,3,12,6,0,0,1
8,0,0,0,1,0,20,6,0,0,5,0,0,1
12,0,1,0,1,0,28,10,8,11.8888888888888,8,5,11.6,1
1,1,0,1,1,0,19,6,6,13.8333333333333,6,6,13.6666666666666,3
14,0,0,0,1,0,47,5,0,0,5,0,0,1
12,0,0,0,1,0,55,6,5,11.4,6,5,12.4,1
14,1,0,1,1,0,39,6,0,0,6,2,11,1
1,1,1,1,1,0,35,17,14,10.6428571428571,12,12,10.6666666666666,1
12,0,0,0,1,0,32,6,2,11,6,0,0,1
1,1,0,1,1,0,20,6,6,16.8333333333333,6,6,16.6666666666666,3
12,0,0,1,1,0,36,6,6,13.5714285714285,6,5,13.2,3
12,0,1,1,1,1,34,5,5,14.7142857142857,5,5,14.375,3
1,1,0,1,1,0,21,5,0,0,5,0,0,1
14,0,0,1,1,1,42,5,1,10,5,1,11,1
12,0,0,1,1,0,25,6,1,11,6,4,11.75,1
9,1,0,1,1,1,18,6,1,11,6,0,0,1
1,0,0,1,1,1,18,6,5,12,6,6,12.8333333333333,3
1,1,0,1,1,0,19,6,6,11.125,6,6,11.8571428571428,3
14,0,1,0,1,0,34,6,3,11.3333333333333,6,2,11.5,1
8,0,0,1,1,0,20,6,2,12,6,0,0,1
1,0,0,1,1,0,20,7,0,0,7,0,0,1
8,0,0,1,1,0,21,8,7,14.54,8,7,14.54,3
15,1,0,1,1,0,19,6,6,12.1666666666666,6,4,13,3
12,0,1,0,1,0,31,5,4,13.5,5,3,11.6666666666666,1
8,0,0,1,1,0,21,6,6,14.75,6,5,14.3333333333333,3
1,0,0,1,1,1,20,5,5,12.375,5,5,11.6666666666666,3
14,0,0,1,1,0,22,7,6,12.7333333333333,7,6,12.7333333333333,3
1,1,0,0,1,0,19,6,4,12.5,6,0,0,1
12,1,1,0,1,0,41,5,0,0,5,0,0,1
14,1,0,1,1,0,27,7,0,0,7,0,0,1
8,0,0,1,0,0,19,7,7,13.4428571428571,8,7,13.7714285714285,1
9,1,0,1,0,1,20,8,8,14.2,8,8,14.2,3
14,1,0,1,0,1,19,7,6,13.55,7,6,13.55,3
12,0,0,1,0,0,35,5,5,11.6,5,5,11.1666666666666,3
8,1,0,1,0,0,22,6,6,13.5714285714285,6,6,15.2857142857142,3
1,1,0,1,0,1,20,6,6,13.8333333333333,6,6,15,3
1,1,1,0,0,0,18,6,4,11.25,6,4,10.8571428571428,1
1,1,0,1,0,1,18,6,5,10.2,6,4,11.25,3
4,0,0,1,0,0,30,8,7,15.6757142857142,8,7,15.6757142857142,3
9,0,1,1,0,1,18,6,6,10.8333333333333,6,6,12,3
1,1,0,1,0,1,20,6,6,14.5,6,5,15,2
1,0,0,1,0,1,19,6,4,10.4,6,4,10.75,2
8,0,0,1,0,0,19,5,5,13,5,5,13.3333333333333,3
1,1,0,1,0,1,21,7,7,12.2428571428571,8,8,14.125,3
9,1,1,1,0,0,21,7,7,13,7,6,12.5,2
1,1,0,1,0,0,18,6,6,14.1666666666666,6,6,13.4285714285714,2
1,1,0,1,0,1,18,5,4,14.25,5,4,12.5,3
12,0,0,0,0,0,35,5,1,12,5,2,10.5,1
1,1,0,1,0,0,21,7,4,13.25,7,5,13.82,2
1,1,0,1,1,1,18,7,6,13.1833333333333,7,6,13.1833333333333,3
8,1,0,1,1,0,22,6,1,11,6,0,0,2
8,1,0,1,1,1,20,7,7,11.9725,8,8,12.65125,3
12,1,0,1,0,0,34,6,5,12.4,6,5,12.8,3
4,0,0,1,0,0,33,8,5,12.6,7,5,11.25,2
1,1,0,1,0,1,22,7,6,13.9,7,6,13.9,3
8,1,0,1,0,1,20,6,4,11.5,6,3,11,2
12,0,0,1,0,0,35,5,4,14.2,5,4,11.8571428571428,2
12,1,0,0,0,0,39,5,3,10.6666666666666,5,3,10.6666666666666,1
9,1,0,0,0,0,19,7,0,0,8,0,0,1
12,0,0,1,0,1,36,6,6,11,6,3,11.3333333333333,3
1,1,0,1,0,1,21,8,7,13.9571428571428,8,7,13.9571428571428,3
1,1,0,1,0,0,22,6,4,12.5,6,3,13.6666666666666,2
12,0,1,1,0,1,42,6,6,13.3333333333333,6,6,15.2857142857142,3
12,1,0,1,0,0,34,5,0,0,5,0,0,1
8,1,0,1,0,0,20,6,6,11.6666666666666,6,5,11.6,2
15,0,0,1,0,0,33,6,6,15.7142857142857,6,6,15.5,3
1,1,0,1,0,0,20,6,5,11,6,5,11.4,3
1,1,1,1,0,0,19,5,4,12.25,5,4,12.75,3
14,0,1,1,0,0,34,10,5,12.2,9,8,12.2222222222222,1
1,1,0,1,0,0,18,5,5,13,5,5,14,3
8,0,0,1,0,1,24,6,4,12,6,6,13,3
1,1,0,1,0,0,18,6,6,13.3333333333333,6,6,12.3333333333333,3
1,1,0,1,0,0,20,5,3,13,5,3,13,2
8,1,0,1,0,0,21,8,7,12.91,8,7,12.91,3
1,1,0,1,0,1,19,6,6,11,6,3,11,3
8,0,0,1,0,1,19,7,6,13.5799999999999,8,8,12.93625,3
1,1,0,1,0,1,18,6,4,12.4,6,6,12.5,3
12,0,0,1,0,1,38,9,8,12.8888888888888,7,7,13,3
1,1,1,1,1,0,21,12,11,11.5454545454545,11,9,11.7,2
14,1,0,1,1,0,23,5,1,10,5,0,0,2
8,1,0,1,0,0,19,8,8,14.34125,8,8,14.34125,3
1,1,1,0,0,0,18,6,6,14.1428571428571,6,5,12,1
1,1,0,1,0,1,18,0,0,0,0,0,0,3
12,1,0,1,0,0,24,6,5,11.8,6,4,11.25,2
1,0,0,1,0,1,18,6,6,13.3333333333333,6,6,14.1666666666666,3
1,1,0,1,0,0,18,6,6,14.5,6,6,12.8571428571428,3
4,0,0,1,0,0,26,10,8,12.6666666666666,10,10,13.4,3
1,0,1,1,0,0,19,5,1,10,5,2,10,2
9,1,0,1,0,1,19,6,0,0,6,0,0,1
1,0,0,1,0,0,19,6,4,11,6,4,12.5,2
1,1,1,1,0,0,20,5,2,12,5,4,11,1
1,1,0,1,0,0,22,6,4,10,6,2,13.5,2
1,1,0,1,0,0,19,7,7,14.2085714285714,8,8,15.1277777777777,3
1,1,0,1,0,0,20,7,7,14.3071428571428,8,8,15.0125,3
12,0,0,1,0,0,36,5,3,11,5,4,13.375,2
12,1,0,1,0,0,29,7,0,0,6,0,0,1
8,1,0,1,0,0,19,6,6,12,6,4,11,3
12,0,1,0,0,0,24,5,0,0,5,0,0,1
12,0,1,0,0,0,27,6,0,0,6,0,0,1
8,1,0,1,0,1,18,6,6,13.8571428571428,6,6,14.2857142857142,3
8,1,0,1,0,1,18,0,0,0,0,0,0,3
8,1,0,1,0,0,21,7,0,0,7,0,0,1
12,0,0,1,0,1,43,6,5,11,6,5,13,3
14,0,0,1,0,1,18,5,5,13.2,5,5,14.4,3
9,1,0,1,0,1,21,6,6,13.5,6,3,15.3333333333333,1
4,0,0,1,0,0,26,5,0,0,5,0,0,1
1,1,0,1,0,1,19,8,7,14.2142857142857,8,7,14.2142857142857,3
1,0,0,1,0,0,18,5,5,13,5,5,12.4,3
1,1,0,1,0,0,22,6,2,12,6,1,10,1
12,1,0,1,0,0,27,7,0,0,8,0,0,1
1,1,0,1,0,0,18,5,5,12.8,5,5,12.6,3
8,0,0,1,0,0,19,5,4,13.6,5,4,12.2,3
8,1,0,1,0,0,18,7,7,13.9714285714285,8,8,15.75,3
1,0,0,1,0,1,19,6,6,15,6,6,14.8571428571428,3
12,0,0,0,0,0,32,6,0,0,6,0,0,1
13,1,0,1,0,0,23,26,26,15.0777777777777,17,17,15.0235294117647,3
8,1,0,1,0,0,20,7,6,13.3833333333333,7,6,13.3833333333333,3
1,1,1,1,0,0,20,12,12,13.25,11,10,13.090909090909,3
8,1,1,0,0,0,19,6,5,11.7142857142857,6,2,10.6666666666666,1
1,1,0,1,0,1,18,8,8,13.01125,8,8,13.01125,3
15,0,0,1,0,0,21,6,3,10.6666666666666,6,4,12,1
1,0,0,1,0,1,20,7,0,0,7,0,0,2
15,1,0,1,0,0,22,6,6,13,6,3,12.6666666666666,3
15,0,0,1,0,0,26,5,5,12,5,5,11.4,3
1,1,0,1,0,0,20,6,6,12.1666666666666,6,5,13.8,3
1,1,0,1,0,0,19,7,6,11.85,8,7,13.65,3
12,0,0,1,0,0,31,5,4,11,5,5,11.2,3
14,1,1,1,0,1,20,7,7,12.3277777777777,8,8,11.736,3
14,1,0,1,0,0,20,5,4,12,5,5,13.4285714285714,3
8,1,0,1,0,0,21,7,7,14.4285714285714,8,8,14.5111111111111,3
1,1,0,1,0,0,18,7,7,13.78,8,8,12.6125,3
8,1,0,1,0,1,19,7,6,13.8,7,6,13.8,3
1,1,0,1,0,1,18,7,7,14.8571428571428,7,7,15.1428571428571,3
12,0,0,1,0,0,40,6,5,13,6,5,12.6,2
8,0,0,1,0,1,18,6,6,12.1428571428571,6,6,13.3333333333333,3
1,1,0,1,0,0,18,6,6,15.6666666666666,6,6,14.8333333333333,3
8,1,0,1,0,0,19,7,5,12.5,8,7,12.1666666666666,3
8,0,0,1,0,1,19,6,6,12.8333333333333,6,6,13.1666666666666,3
12,0,1,0,0,0,28,6,0,0,6,0,0,1
8,1,0,1,0,0,20,6,6,12.5,6,6,12.6666666666666,3
1,1,0,1,0,0,18,6,4,11.25,6,5,13,3
1,1,0,1,0,0,18,7,6,15.25,7,6,15.25,3
1,1,0,1,0,1,20,5,5,14,5,3,12,3
14,0,1,1,0,0,28,16,13,12.076923076923,13,11,12.090909090909,3
6,0,0,1,0,0,23,16,16,14.625,10,9,14.8888888888888,3
1,1,0,1,0,0,19,7,4,10.5,7,2,10.5,1
8,1,0,1,0,1,18,6,6,12.8333333333333,6,6,12.1666666666666,3
1,0,1,0,0,1,20,6,6,12.5,6,5,11.8,3
1,1,0,1,0,0,20,12,12,11.2307692307692,11,9,12.7777777777777,3
12,0,0,1,0,0,27,5,2,10.5,5,0,0,1
1,1,0,1,0,0,18,6,3,12,6,2,12,1
12,0,0,1,0,1,37,7,7,10.9857142857142,8,8,12.3,3
4,0,0,0,0,0,42,7,5,12.62,7,3,14.1666666666666,1
8,1,0,1,0,0,20,7,6,13,8,8,14.2125,1
12,0,0,0,1,0,34,5,0,0,5,0,0,1
13,1,0,1,1,0,22,5,0,0,5,0,0,1
12,0,0,1,1,0,39,6,6,13.5,6,6,13.3333333333333,3
1,1,0,1,1,1,18,7,6,13.5166666666666,7,6,13.5166666666666,3
1,1,0,1,1,1,21,6,6,13.1666666666666,6,6,13.2857142857142,3
12,0,0,1,1,0,34,6,0,0,6,0,0,1
15,0,0,1,1,1,22,6,6,13.125,6,6,13,3
12,0,0,1,1,0,31,6,3,14.4,6,0,0,1
9,1,0,0,1,0,19,6,4,12,6,0,0,1
8,0,0,1,1,0,19,5,0,0,5,0,0,1
12,0,0,1,1,0,31,7,0,0,7,0,0,1
3,1,0,1,0,0,19,5,3,10.8,5,3,10.5,2
12,0,0,1,0,0,30,6,0,0,6,0,0,1
16,1,0,1,0,1,20,7,7,16.1314285714285,8,8,15.5222222222222,3
8,1,0,1,0,1,18,7,7,14.8385714285714,8,8,14.8,3
12,0,0,1,0,0,31,5,3,10.3333333333333,5,3,12,1
8,1,0,1,0,0,19,6,3,12,6,4,11.25,1
12,0,0,1,0,1,43,6,0,0,5,0,0,1
8,1,0,1,0,1,20,6,6,13.1666666666666,6,6,14,3
1,1,0,1,0,1,19,8,8,13.9475,8,8,13.9475,3
1,0,0,1,0,0,22,5,3,11.3333333333333,5,0,0,1
1,0,0,1,0,0,26,8,7,12.75,7,7,12.2857142857142,3
9,1,0,1,0,1,19,5,5,12.6,5,5,11.25,3
4,1,0,1,0,0,29,8,6,12.25,8,6,12.25,1
6,0,0,1,0,0,20,7,0,0,7,2,11.6666666666666,2
1,0,0,1,0,1,38,5,5,11,5,5,11.4,2
12,0,0,1,0,0,41,12,12,11.8333333333333,12,9,12.7,3
1,1,0,1,0,0,19,8,6,13.0666666666666,8,6,13.0666666666666,1
1,0,1,1,0,0,19,6,6,13.8333333333333,6,6,13.875,3
4,0,0,1,0,0,43,7,3,13.8333333333333,7,0,0,1
8,1,0,1,0,0,19,5,5,11.8,5,5,13.2,3
1,1,0,1,1,1,19,12,12,13.3333333333333,11,10,12.8181818181818,2
1,1,0,1,1,0,18,8,8,13.74625,8,8,13.74625,3
1,1,0,1,1,0,19,0,0,0,0,0,0,1
12,0,0,1,1,0,38,6,0,0,6,0,0,1
4,1,0,1,1,0,37,6,0,0,6,0,0,1
12,1,0,1,0,1,26,6,6,13.3333333333333,6,5,14.5,3
8,1,0,1,0,1,21,6,1,10,6,5,11.4,2
1,1,0,1,0,1,18,6,6,15.6666666666666,6,6,15.2857142857142,3
1,0,0,1,0,0,18,7,7,11.8571428571428,7,7,11.8571428571428,3
1,0,0,1,0,0,18,5,5,14.5,5,5,13.6,3
8,0,0,1,0,0,19,6,6,12.1666666666666,6,6,13.7142857142857,3
1,1,0,1,0,0,18,6,5,12.6,6,6,12,3
8,1,0,1,0,0,18,8,7,12.2857142857142,8,7,12.2857142857142,2
8,0,1,1,0,1,19,6,6,12.6666666666666,6,6,13,3
1,0,0,1,0,0,19,7,0,0,8,0,0,1
1,1,0,1,0,1,18,6,6,12.8571428571428,6,4,13,3
1,0,0,1,0,0,18,8,7,13.9,8,7,13.9,3
1,1,0,1,0,1,20,8,7,13.8171428571428,8,7,13.8171428571428,3
17,0,0,1,0,1,22,7,6,13.3142857142857,8,7,12.875,3
1,0,0,1,0,0,18,6,0,0,6,0,0,1
8,1,0,1,0,1,19,6,6,12.1666666666666,6,6,12.1666666666666,3
1,1,0,0,0,1,20,6,4,11.25,6,3,11.3333333333333,1
14,0,0,1,0,0,19,6,5,12.4,6,6,12.75,2
1,1,0,1,0,1,20,6,6,14.6666666666666,6,6,14.5714285714285,3
12,0,0,1,0,0,28,6,4,12,6,4,12,1
1,0,0,1,0,0,19,6,6,14,6,3,12.6666666666666,3
13,0,0,1,0,0,22,6,6,12.5714285714285,6,4,13.6666666666666,2
1,1,0,1,0,0,19,6,6,15.5384615384615,6,6,12.625,3
1,1,0,0,0,0,18,6,0,0,6,0,0,1
3,1,0,1,0,0,18,6,6,15,6,6,14.8333333333333,3
14,1,0,1,0,0,22,5,4,12.25,5,5,13.2857142857142,3
17,0,0,1,0,0,20,11,11,15.6923076923076,9,9,15.5555555555555,3
12,0,0,1,0,1,24,5,5,12.2857142857142,5,5,12.75,3
8,1,1,1,0,0,22,17,12,11.8333333333333,17,11,11.25,2
14,0,0,1,0,0,20,6,6,12.1666666666666,6,5,14,2
1,1,0,1,0,1,20,7,7,11.8888888888888,8,8,11.95625,3
4,0,0,0,0,0,35,6,0,0,6,0,0,1
1,0,0,1,0,1,18,5,5,11.8,5,5,12.6,3
8,1,0,1,0,0,19,6,6,11.1666666666666,6,6,11.6666666666666,3
9,0,0,1,0,0,18,7,7,14.0571428571428,8,8,14.6,3
1,1,0,1,0,0,18,6,4,11.75,6,4,10,1
12,0,0,1,0,0,31,6,6,13.1666666666666,6,6,13,2
8,0,0,1,0,1,19,6,6,13.5,6,6,14,3
9,1,0,1,0,1,20,7,7,12.625,8,8,13.0625,3
8,0,0,1,0,0,21,6,0,0,6,0,0,1
1,1,0,1,0,1,18,8,7,13.9714285714285,8,7,13.9714285714285,3
1,1,0,1,0,0,18,6,2,11,6,0,0,1
12,0,0,1,0,0,33,5,5,12.8,5,5,15.3333333333333,3
1,1,0,1,0,1,18,6,6,13.5714285714285,6,5,12.8,2
1,1,0,0,0,1,18,0,0,0,0,0,0,1
1,0,1,1,0,0,21,5,2,11.5,5,4,11,2
8,1,0,1,0,0,19,6,4,11.25,6,4,12,2
4,0,0,1,0,0,28,5,5,13.7142857142857,5,5,13.1428571428571,3
12,0,0,0,0,0,29,4,0,0,5,0,0,1
15,1,1,0,0,0,36,6,6,12,6,3,14.6666666666666,1
12,0,0,1,0,1,32,6,6,12.6666666666666,6,6,13.3333333333333,3
12,1,0,1,0,1,25,8,7,13.29,8,7,13.29,2
14,0,0,1,0,0,33,10,8,10.375,10,9,10.4444444444444,2
14,0,0,0,0,0,34,7,3,12,7,1,13,1
12,0,0,1,0,0,33,6,5,11.4,6,6,11.1666666666666,3
14,0,1,0,0,0,29,5,2,13.25,5,3,12.6,1
1,0,0,1,0,0,18,7,6,13.8616666666666,8,0,0,1
1,0,0,1,0,1,18,6,6,12.1666666666666,6,6,12.1428571428571,3
4,0,0,1,0,0,38,6,4,13.75,6,6,14.5,3
1,1,0,1,0,1,19,7,6,15.4333333333333,7,6,15.4333333333333,3
12,0,0,1,0,1,39,6,6,13.8333333333333,6,6,15.5,3
14,0,0,1,0,0,37,14,12,11.8333333333333,12,11,11.3636363636363,3
8,1,0,1,0,0,32,7,0,0,8,0,0,1
9,0,0,1,0,0,18,1,0,0,6,0,0,1
14,1,0,1,0,0,20,7,7,12.3333333333333,8,8,12.625,2
1,1,0,1,0,0,20,6,6,11.1666666666666,6,6,12.1666666666666,3
8,1,0,1,0,1,23,6,6,14.6666666666666,6,6,12.4285714285714,3
1,1,0,1,0,0,19,5,5,11.2,5,4,11.75,2
1,0,0,1,0,0,18,6,6,13.7142857142857,6,6,14.1666666666666,3
1,1,0,1,1,0,19,5,5,12.8,5,5,11.4444444444444,3
8,1,0,1,0,0,20,6,4,13.25,6,5,11.8,3
1,1,0,1,0,0,19,8,6,13.78,8,6,13.78,1
8,1,0,1,0,0,19,8,7,15.11,8,7,15.11,3
1,0,0,1,0,0,18,6,4,11,6,5,11.2,3
1,1,0,1,0,1,20,8,7,15.7985714285714,8,7,15.7985714285714,3
1,1,0,1,0,0,20,7,7,13.7757142857142,8,8,15.5999999999999,3
12,1,0,1,0,0,24,8,7,12.16,8,7,12.16,3
12,1,0,1,0,0,24,7,0,0,7,0,0,1
8,1,0,1,0,0,20,6,6,14.3333333333333,6,6,15.5,3
1,1,0,1,0,0,20,6,6,11.8333333333333,6,3,13.3333333333333,2
1,1,0,0,0,0,18,6,6,14.8333333333333,6,6,12.5,2
1,0,0,1,0,0,18,8,7,14.2,8,7,14.2,3
1,1,0,1,0,0,21,5,5,12.2,5,5,13.2,3
8,1,0,1,0,0,18,6,4,13,6,5,13.6666666666666,3
8,1,0,1,0,1,19,8,7,12.4857142857142,8,7,12.4857142857142,3
4,1,0,1,0,0,22,6,6,17,6,6,16.2857142857142,3
8,1,0,1,0,0,19,6,5,10.8,6,6,10.1666666666666,3
1,1,0,1,0,0,18,7,6,14.7166666666666,7,6,14.7166666666666,3
1,1,0,1,0,1,19,5,2,13.5,5,5,11.4,2
14,1,0,1,0,1,24,8,7,11.9714285714285,8,7,11.9714285714285,2
1,0,0,1,0,0,19,5,3,12,5,4,13.5,2
1,0,0,1,0,0,34,6,6,12.3333333333333,6,6,11.6666666666666,3
8,1,0,1,0,0,19,12,6,15.3076923076923,10,6,13.875,3
1,1,0,1,0,1,18,7,6,12.6666666666666,7,6,12.6666666666666,3
1,1,0,1,0,1,19,7,7,14.368,8,8,14.44875,3
12,0,0,1,0,0,25,8,7,12.0842857142857,8,7,12.0842857142857,3
15,1,0,1,0,0,21,12,8,12.25,12,8,12.2,2
1,0,0,1,0,0,18,6,5,12.2,6,5,11.6,2
1,0,0,1,0,1,18,6,4,11,6,6,11.5,3
1,1,0,1,0,0,28,6,5,12.8,6,5,11,3
14,0,0,1,0,1,18,8,7,11.8571428571428,8,7,11.8571428571428,3
12,0,0,1,0,0,41,6,6,12.2857142857142,6,5,13,3
8,0,0,1,0,0,18,6,3,12.3333333333333,6,4,13.5,1
8,0,0,1,0,1,21,6,4,11.25,6,4,11.4,3
4,0,1,1,0,0,41,6,0,0,6,0,0,1
4,1,0,1,0,0,32,3,2,16,3,1,16,1
14,0,0,1,0,0,29,6,6,11.6666666666666,6,6,11,3
12,0,0,1,0,0,24,7,5,12.4,8,7,12.15,2
14,1,0,1,0,0,22,7,6,10.7444444444444,8,8,11.8375,2
1,0,0,1,0,0,21,6,0,0,6,0,0,1
12,1,0,1,0,0,39,7,4,12,7,4,12.5625,1
12,0,0,0,0,1,44,6,4,12.75,6,2,10,2
1,1,0,1,0,0,20,5,2,10,5,2,11,2
14,0,0,1,0,0,21,14,12,13.4173913043478,14,12,13.4173913043478,3
1,1,0,1,0,0,18,6,6,15.1666666666666,6,6,14.8571428571428,3
12,0,1,1,0,0,34,6,5,13.8333333333333,6,5,12.5,3
1,1,0,1,0,0,18,5,5,13.3333333333333,5,4,14.8,3
1,1,1,1,0,0,19,0,0,0,0,0,0,2
1,1,0,1,0,0,18,6,3,11.6666666666666,6,3,10.6666666666666,1
1,1,0,1,0,0,19,6,5,15,6,6,13.4285714285714,3
1,1,0,1,0,1,18,8,7,13.2428571428571,8,7,13.2428571428571,2
1,1,0,1,0,0,19,5,1,13,5,2,12.5,1
1,1,0,1,0,1,19,7,6,13.075,8,7,12.05,3
1,1,0,1,0,1,18,6,6,13.5,6,6,13.6666666666666,3
15,1,0,1,0,1,23,6,5,11.8,6,6,12.3333333333333,3
8,1,0,0,0,0,18,6,5,12.6,6,5,11.8,2
14,0,0,1,0,0,33,6,6,12.1666666666666,6,3,11,1
8,1,0,1,0,0,19,6,6,12.1666666666666,6,6,11,3
14,1,0,1,0,0,21,0,0,0,0,0,0,1
1,0,0,1,0,0,18,7,7,13.5571428571428,8,8,13.2,3
9,0,0,1,0,1,21,5,4,12.25,5,4,11.8,2
